-0.8469634,0.07468641,-0.8850455,0.2852764,0.40382326,0.68356264,0.758096,-0.34532404,-0.5555377,0.74856365,0.33409476,0.84877336,0.43841672,0.7473229,-0.6095085,-0.1204679,0.6845939,0.19759166,-0.20972371,0.96744466,0.6210437,0.84277785,0.8120283,0.4309243,0.18471932,0.7110324,0.85954297,0.5038371,0.45995367,-0.3955065,-0.7208061,-0.96522784,0.13022327,-0.9862344,-0.21831965,0.06956637,-0.63836586,-0.7373011,0.9399595,0.3342309,0.5135459,0.18340027,0.48609364,0.14160812,-0.1145525,-0.9077791,0.9399595,0.7924105,-0.07403219,-0.7343484,-0.35686898,-0.63522375,0.9160024,0.34413087,0.29292047,0.8426256,0.22352898,-0.40546954,0.7727642,-0.98006785,-0.075647116,-0.20727217,-0.17742574,-0.60776126,0.9520422,0.36099327,0.10906291,-0.993435,-0.34994662,-0.108538866,-0.3315792,-0.47304547,-6.682873E-4,-0.3651539,-0.17001867,0.86775243,-0.47111666,-0.0316391,0.6070181,-0.41693282,-0.9813676,0.08627689,0.7045994,0.69047403,0.079716325,0.2589363,0.23401785,-0.3283255,-0.7974825,-0.17474186,0.90231144,-0.25569534,0.0807817,-0.45381796,0.2657733,0.67434907,-0.15616786,-0.13157928,-0.7538117,0.107723,-0.21449387,-0.8994533,0.1448232,-0.74456155,-0.6538501,-0.4317124,0.019984365,0.78640544,0.6940305,-0.759426,-0.43219757,-0.0055156946,0.28895378,-0.12982118,0.06431043,0.34575856,-0.4244461,-0.17478883,-0.49701202,0.03935623,-0.15521848,-0.014023423,-0.008907795,-0.15057778,0.6815407,-0.15463221,-0.12661433,0.260965,-0.98724484,-0.7134268,0.11271608,-0.9610349,-0.43589318,-0.40276444,-0.30099094,0.4418217,0.42098212,0.9169085,0.7185502,0.16942406,-0.70748603,-0.2968341,-0.022592664,-0.5582968,-0.32138264,-0.49222374,-0.6074525,0.88430524,-0.20875299,0.7236967,-0.69940996,-0.14947999,0.8540571,-0.04453206,0.14160264,0.4529426,0.3633573,-0.72730196,-0.25281608,0.7557181,-0.6480975,-0.985396,-0.9240804,-0.31672764,0.8358772,-0.69835234,-0.9416208,2.593994E-4,0.9073819,-0.6913506,0.35736358,0.52311444,0.060513258,0.5346427,-0.83808815,-0.8910792,0.4488734,-0.31750667,0.37725544,0.6101357,0.8084303,-0.3876927,-0.858413,0.73413897,-0.96740067,0.25775945,0.12340021,-0.459296,0.6584058,0.89939594,0.07760525,-0.76207006,0.86715174,0.47053277,-0.9061866,-0.38526547,-0.23064971,-0.26604688,-0.6625439,-0.5370511,0.29489923,-0.46631646,0.1969037,-0.84076476,-0.88425994,0.13601601,-0.11632919,0.11407423,0.882388,-0.6020646,-0.1194123,0.78235066,-0.54208934,0.99763095,0.35384965,-0.8349359,-0.99651504,7.6007843E-4,-0.12527645,-0.86699736,-0.699291,0.50973487,0.44249249,0.29310918,0.6123339,0.063664556,-0.69343233,0.9569793,0.7381954,-0.8239708,-0.58450234,0.5725899,0.6837547,0.73013353,-0.7922809,0.33449328,0.39530337,0.16590917,0.64386284,0.70997906,0.8362664,-0.31643546,-0.4558078,-0.26378524,-0.9204986,0.07727265,0.5694239,-0.8444605,0.24822748,0.087576866,-0.49394476,-0.3208903,-0.45403218,-0.0947448,-0.8133377,-0.30794775,-0.079873085,0.556883,0.7472925,0.10962033,-0.14196396,0.75269103,-0.73143053,0.28840244,-0.58373237,-0.047605634,-0.49611413,-0.5607283,0.3067677,0.55929124,0.9463364,-0.5252228,-0.678717,-0.83816123,-0.38433087,-0.37548196,0.649122,-0.5093341,-0.9623108,-0.5699781,-0.43799257,0.43682182,0.9607401,0.29527414,-0.124316216,-0.30651653,-0.48639512,-0.48195934,0.12948167,-0.23516226,-0.62720954,-0.32586432,0.9741429,-0.13840604,-0.6515918,-0.22907138,-0.50001156,0.09848809,0.2894832,0.4137578,-0.09006214,0.9400302,0.9937849,-0.532387,-0.18560493,-0.57711685,-0.7029333,-0.8241193,0.39004445,0.88689876,0.08223927,0.24052858,0.42977345,-0.6619245,0.9046825,0.5502242,-0.17684937,0.7105471,-0.18357635,0.762061,0.1721462,-0.037653685,-0.6011207,0.40322804,-0.5418947,-0.54586554,0.0014677048,-0.227772,0.7994422,-0.89293647,-0.7433697,0.76935756,-0.26959288,-0.7224673,-0.8970525,0.9502089,0.35441434,-0.100643516,0.8282676,0.29932547,0.3763436,0.5783584,0.24124944,0.30297625,0.3348416,0.7967372,0.35062945,-0.990474,0.5060456,0.5966208,0.0032765865,0.41842937,-0.05850351,-0.91508484,0.1482042,0.45253646,-0.25131285,0.9003391,0.5211134,-0.71873415,0.995317,-0.46912467,0.30133247,0.6395067,0.96381724,0.20797336,-0.6962093,-0.92220604,-0.33034372,0.29348278,-0.029968858,0.33188272,-0.93928933,-0.0049567223,-0.9119811,-0.5959846,0.08640385,0.6269057,0.8586885,-0.25405622,-0.17002702,-0.68201447,0.8312086,-0.6149154,-0.7346122,-0.23030126,0.0072095394,0.9712837,-0.45939147,0.19825351,-0.03982997,0.5869652,0.25979543,0.45751846,-0.5093535,0.29674935,0.20553982,0.5034261,-0.26940978,0.19313633,0.933035,-0.93857944,-0.84663665,0.4233191,-0.8017453,0.84430206,-0.2334789,-0.4128487,0.29715753,0.45319736,0.61691463,0.39675868,0.7343297,0.40438104,0.5996258,0.35129023,0.4710214,-0.008314133,0.15784717,-0.10121858,-0.5358411,0.5457443,-0.9935552,-0.4447155,0.8785378,-0.05630994,-0.18374932,0.35718834,0.9294827,0.79260325,-0.23078573,0.8820077,0.62576413,0.92977905,0.18126774,0.86549866,0.4230895,-0.16775107,-0.6833395,-0.91896677,0.7790283,0.3104669,-0.044796824,0.7186711,0.012692213,-0.66570675,0.76368403,0.5748364,-0.036811233,-0.48295474
-0.9549786,-0.15449893,-0.5078187,-0.075407505,-0.983178,0.7709255,0.742844,0.92390037,-0.923839,-0.021108508,-0.10777938,0.6382899,-0.70486116,0.785542,-0.37397408,0.5594704,-0.12921679,-0.46735668,0.88686025,-0.29097772,-0.48767614,-0.25300467,-0.8475406,0.666504,-0.9447603,0.55176604,0.56930697,-0.43399656,-0.43752277,-0.9904839,0.18847632,0.64008844,-0.31603515,0.82641244,-0.29551315,-0.015302777,0.47401083,0.005941391,0.35617125,-0.17281651,0.49044967,0.32940352,0.29402184,0.7592286,-0.6383736,-0.94347227,0.42237163,-0.35769355,-0.4649428,0.4401921,0.034329176,-0.5412195,-0.67057395,-0.64310896,0.4125502,-0.3563447,-0.11138511,0.78424835,0.112148285,0.29044425,0.35337222,-0.66010046,0.30845833,-0.013258219,-0.9587405,-0.99088824,0.86437464,-0.32675374,-0.79967487,0.18483007,0.5998647,0.11467004,0.5242777,-0.19344366,-0.3624333,-0.19039631,0.6090598,-0.14438665,-0.91613007,0.94373786,0.29042065,-0.8390914,0.26251328,0.80291224,-0.8173108,0.2482779,0.04124844,0.686694,0.54739654,-0.488796,0.78054786,0.5672679,0.44361687,0.7000935,0.9891578,0.5905694,0.1901114,0.8534713,0.33630657,-0.69718266,-0.11240423,-0.3448633,0.52058804,-0.8262563,-0.47187603,0.4112965,-0.30321562,0.22127569,-0.15134776,0.27764797,-0.4707154,-0.051240206,0.9020196,0.718598,-0.9366963,0.82016635,-0.762179,-0.8928474,0.21378815,-0.6011635,-0.8213453,-0.6937169,0.55981696,-0.75495696,-0.38862872,0.8375639,-0.42757595,-0.114067435,0.2800057,-0.81111777,0.280352,-0.9716139,0.17952204,-0.3915403,-0.4977423,0.054206967,-0.28964412,-0.080985546,-0.51501596,0.6374072,-0.669906,0.8976728,0.8535173,0.46196866,0.6407647,0.19337416,-0.9410999,0.9492085,-0.9508058,-0.97837806,-0.8585526,0.12234223,-0.3627236,-0.5405083,0.36927116,0.21411681,-0.8444418,-0.33298182,-0.39906967,0.8571881,-0.31824815,-0.8964304,0.6129304,-0.8431642,0.84456754,-0.17053151,-0.98071885,0.62086856,0.55978465,0.7907238,0.873351,0.70902705,0.18200135,-0.34385133,0.34958696,0.7752212,-0.17230928,-0.2482475,-0.51380074,-0.44047976,0.35567498,-0.66139936,-0.055481672,0.61251307,0.60883975,-0.4828292,-0.68502605,-0.35073435,-0.21690547,-0.2689576,0.10555363,0.6916102,-0.38205814,0.32267046,-0.15424073,0.4161502,-0.7557833,-0.9861078,-0.8750086,0.5750612,0.13213682,0.4387002,0.55704117,0.1668402,-0.7013763,-0.9981638,-0.42267358,0.7860383,0.19360411,-0.07120812,0.060246825,0.7969439,-0.95953536,0.66414344,0.37313282,0.6500571,0.9744128,0.7740685,-0.015022278,0.6502185,-0.17004621,-0.6948497,0.97441936,0.5409912,0.45855403,0.056403518,0.060331702,0.5077311,-0.67582655,-0.59993196,0.86077213,0.76127994,0.7841188,0.66387475,0.52790165,0.72591746,-0.87820125,0.97351027,0.43424785,0.86741626,0.5174223,-0.6496819,0.073531985,-0.14025831,0.7329283,0.95224845,0.50662243,-0.75691533,-0.56548834,-0.5626404,0.04823804,0.71891487,0.9123064,-0.6605686,-0.35608935,-0.15882683,0.94251287,-0.7238672,-0.33781838,-0.23569715,-0.50499904,0.9431348,0.8318213,-0.13379169,0.4581319,0.02599454,0.87390256,-0.58558893,0.010206103,-0.9896761,0.060271382,-0.40431798,0.4620149,-0.8577329,0.30906963,0.55907845,-0.4178319,0.3711871,-0.71831596,-0.4557358,0.53647125,-0.38756192,0.59901893,-0.58320355,-0.101602316,-0.14107132,-0.3359356,0.53771996,0.98483574,-0.4921217,0.83672047,0.7047951,-0.093968034,-0.5268997,-0.47921205,0.795679,-0.27148795,-0.64479184,-0.565619,-0.23315585,-0.30179918,-0.14848578,0.09329212,0.40921557,0.03506434,0.1131742,0.6728487,-0.6264529,-0.13488412,-0.45999825,0.6368923,-0.05634153,0.19444942,0.15843749,0.08186376,-0.7359781,-0.0186795,-0.069869995,-0.55403435,0.62052345,-0.26011312,0.3431741,0.07543969,-0.29366434,-0.13734782,0.85286903,0.4869213,-0.7119107,0.41584885,-0.46296883,-0.9552789,0.20032322,0.7201035,-0.64379525,-0.07209897,-0.71238434,-0.6952286,0.5206469,-0.7085407,0.77440643,-0.51119184,0.20937645
0.15950394,0.0061284304,0.75263655,-0.103098154,0.17657316,0.2534926,-0.33592486,-0.8486072,-0.18010509,-0.98997307,-0.8279046,-0.82692134,0.10225427,0.7078806,0.3675598,0.58745205,-0.36148036,-0.5784353,-0.099984884,0.5079168,0.080658436,-0.31819546,0.7795813,-0.53268015,0.51867163,0.96202314,-0.18588638,0.71225953,0.49663198,0.40540886,-0.38624954,-0.9599973,-0.64554906,-0.09881139,-0.2777282,-0.7537447,-0.71995556,0.049775362,-0.61041296,-0.17758858,0.39363468,0.09858966,0.46370506,-0.23741794,0.026702166,-0.17275727,-0.03680086,-0.03430426,0.33746433,-0.8407465,0.10146952,-0.7690512,0.19137335,-0.79849565,-0.73247814,-0.7839806,0.7503004,-0.7891027,-0.47114444,-0.7617552,-0.4106233,0.9970012,0.97334635,0.6833062,0.07470226,-0.8150058,-0.118440986,0.7707882,-0.8164424,0.92022705,0.87950206,0.19449186,0.47559953,-0.28758657,0.9931842,0.5131149
